campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience_area,target_audience_age,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
5526,<=50,e-commerce,content marketing,22722,72,urban,55+,Africa,desktop,Android,Safari,181888,0.332128609,Yes,315.5833333,303146.6667,0.9,0.8,0.7
5527,51-100,finance,email,30042,47,urban,55+,Asia-Pacific,tablet,iOS,Firefox,366682,0.424485947,Yes,639.1914894,611136.6667,0.7,0.9,0.8
5528,<=50,healthcare,influencer,12001,30,suburban,35-54,North America,mobile,iOS,Safari,350410,0.954840824,Yes,400.0333333,389344.4444,0.8,0.9,0.7
5529,<=50,retail,social media,31886,56,rural,35-54,Europe,tablet,Windows,Firefox,474962,0.534361674,Yes,569.3928571,678517.1429,0.7,0.7,0.8
5530,<=50,retail,content marketing,12948,11,urban,35-54,Africa,desktop,Android,Firefox,155242,0.397059196,Yes,1177.090909,194052.5,0.9,0.8,0.8
5531,<=50,e-commerce,content marketing,36874,27,suburban,35-54,Europe,mobile,Android,Firefox,329993,0.708191945,Yes,1365.703704,366658.8889,0.8,0.8,0.8
5532,<=50,technology,influencer,23855,12,urban,35-54,Africa,desktop,Windows,Safari,16487,0.076157335,Yes,1987.916667,13739.16667,0.9,0.7,0.7
5533,51-100,finance,search engine,30295,10,urban,35-54,Africa,tablet,iOS,Firefox,126791,0.290227859,Yes,3029.5,105659.1667,0.7,0.9,0.8
5534,51-100,e-commerce,email,30811,15,rural,35-54,Europe,mobile,Android,Safari,392557,0.226472704,Yes,2054.066667,560795.7143,0.8,0.8,0.7
5535,<=50,services,email,46522,75,suburban,35-54,Africa,tablet,Windows,Chrome,364185,0.680103544,Yes,620.2933333,404650,0.7,0.7,0.9
5536,<=50,finance,social media,46942,74,suburban,35-54,North America,tablet,Android,Safari,463199,0.603912776,Yes,634.3513514,514665.5556,0.7,0.8,0.7
5537,<=50,services,search engine,34225,15,urban,18-34,Africa,mobile,Windows,Safari,89435,0.759436443,Yes,2281.666667,89435,0.8,0.7,0.7
5538,100+,technology,email,45869,24,urban,55+,Asia-Pacific,desktop,Android,Chrome,131643,0.426772405,Yes,1911.208333,219405,0.9,0.8,0.9
5539,<=50,retail,social media,25723,65,rural,35-54,Asia-Pacific,mobile,Android,Chrome,285697,0.173943491,Yes,395.7384615,408138.5714,0.8,0.8,0.9
5540,<=50,retail,search engine,12879,49,urban,18-34,Africa,tablet,Android,Firefox,43606,0.182827648,Yes,262.8367347,43606,0.7,0.8,0.8
5541,<=50,manufacturing,content marketing,45568,86,rural,35-54,North America,tablet,Android,Chrome,461165,0.892255105,Yes,529.8604651,658807.1429,0.7,0.8,0.9
5542,51-100,services,social media,14549,72,urban,35-54,South America,tablet,Windows,Safari,25935,0.074894193,Yes,202.0694444,21612.5,0.7,0.7,0.7
5543,100+,e-commerce,search engine,32338,35,urban,35-54,South America,mobile,Android,Firefox,485401,0.594119871,Yes,923.9428571,404500.8333,0.8,0.8,0.8
5544,100+,healthcare,influencer,23169,54,urban,35-54,North America,tablet,iOS,Firefox,267991,0.231673164,Yes,429.0555556,334988.75,0.7,0.9,0.8
5545,51-100,healthcare,email,39730,57,urban,55+,Asia-Pacific,mobile,iOS,Chrome,54924,0.214277785,Yes,697.0175439,91540,0.8,0.9,0.9
5546,<=50,technology,social media,20136,48,urban,55+,Africa,mobile,iOS,Chrome,163690,0.098407555,Yes,419.5,272816.6667,0.8,0.9,0.9
5547,<=50,technology,content marketing,45014,42,rural,35-54,Europe,tablet,Android,Chrome,492827,0.979281186,Yes,1071.761905,704038.5714,0.7,0.8,0.9
5548,<=50,services,social media,47148,82,urban,18-34,Africa,tablet,iOS,Firefox,65092,0.06098492,Yes,574.9756098,54243.33333,0.7,0.9,0.8
5549,<=50,e-commerce,email,10965,51,urban,18-34,Africa,tablet,Android,Firefox,79479,0.147751488,No,215,79479,0.7,0.8,0.8
5550,<=50,finance,email,7678,41,suburban,18-34,South America,desktop,Android,Chrome,415593,0.365167932,Yes,187.2682927,461770,0.9,0.8,0.9
5551,<=50,manufacturing,search engine,27489,12,urban,18-34,Africa,desktop,Windows,Firefox,423353,0.4557975,Yes,2290.75,705588.3333,0.9,0.7,0.8
5552,<=50,services,content marketing,48967,43,suburban,18-34,South America,desktop,iOS,Firefox,83809,0.950799289,Yes,1138.767442,93121.11111,0.9,0.9,0.8
5553,100+,e-commerce,search engine,43075,42,urban,18-34,Europe,tablet,Windows,Firefox,26739,0.241788125,No,1025.595238,22282.5,0.7,0.7,0.8
5554,51-100,e-commerce,content marketing,24507,22,urban,18-34,Africa,tablet,Android,Firefox,390003,0.720978115,Yes,1113.954545,487503.75,0.7,0.8,0.8
5555,100+,services,social media,40911,78,urban,18-34,North America,desktop,Android,Firefox,3269,0.656388637,No,524.5,2724.166667,0.9,0.8,0.8
5556,51-100,finance,social media,40568,28,suburban,18-34,Africa,mobile,Windows,Safari,365562,0.517494787,No,1448.857143,406180,0.8,0.7,0.7
5557,<=50,finance,search engine,37081,75,urban,18-34,North America,desktop,Android,Firefox,241254,0.266060667,Yes,494.4133333,201045,0.9,0.8,0.8
5558,51-100,finance,influencer,27586,75,urban,18-34,South America,desktop,Windows,Chrome,410495,0.156636782,Yes,367.8133333,684158.3333,0.9,0.7,0.9
5559,<=50,finance,email,39562,69,rural,18-34,Africa,mobile,iOS,Firefox,416758,0.17652068,Yes,573.3623188,595368.5714,0.8,0.9,0.8
5560,51-100,finance,search engine,48208,81,rural,18-34,South America,desktop,Android,Firefox,470729,0.345994562,Yes,595.1604938,672470,0.9,0.8,0.8
5561,<=50,retail,search engine,7342,25,suburban,18-34,North America,desktop,Android,Chrome,269981,0.137122696,Yes,293.68,299978.8889,0.9,0.8,0.9
5562,100+,services,social media,49360,87,suburban,18-34,South America,desktop,Windows,Safari,368416,0.998580622,No,567.3563218,409351.1111,0.9,0.7,0.7
5563,<=50,finance,email,15167,24,urban,18-34,Asia-Pacific,mobile,Android,Chrome,422605,0.44581617,Yes,631.9583333,528256.25,0.8,0.8,0.9
5564,<=50,services,search engine,39075,79,urban,18-34,North America,mobile,iOS,Chrome,84664,0.538990213,Yes,494.6202532,141106.6667,0.8,0.9,0.9
5565,100+,services,social media,6455,23,urban,18-34,South America,desktop,iOS,Chrome,379972,0.616457173,Yes,280.6521739,379972,0.9,0.9,0.9
5566,<=50,services,social media,31293,47,urban,18-34,Africa,tablet,iOS,Firefox,283110,0.195784052,Yes,665.8085106,353887.5,0.7,0.9,0.8
5567,51-100,retail,search engine,48389,39,urban,18-34,South America,desktop,Android,Firefox,474756,0.481753719,Yes,1240.74359,791260,0.9,0.8,0.8
5568,51-100,services,search engine,43159,61,rural,18-34,Europe,mobile,Windows,Firefox,132075,0.062890406,Yes,707.5245902,188678.5714,0.8,0.7,0.8
5569,100+,services,social media,7539,88,urban,18-34,North America,mobile,iOS,Chrome,361994,0.969167058,Yes,85.67045455,361994,0.8,0.9,0.9
5570,100+,manufacturing,search engine,41386,30,rural,18-34,South America,mobile,iOS,Firefox,110638,0.472825724,Yes,1379.533333,158054.2857,0.8,0.9,0.8
5571,100+,finance,email,40146,83,suburban,18-34,Asia-Pacific,tablet,Android,Safari,298509,0.029662186,Yes,483.686747,331676.6667,0.7,0.8,0.7
5572,<=50,retail,social media,30450,46,rural,18-34,Europe,tablet,Windows,Firefox,120127,0.599074081,Yes,661.9565217,171610,0.7,0.7,0.8
5573,100+,finance,social media,23589,34,urban,18-34,North America,tablet,Windows,Firefox,284031,0.100114313,Yes,693.7941176,355038.75,0.7,0.7,0.8
5574,51-100,services,search engine,17719,73,suburban,18-34,Europe,desktop,iOS,Chrome,353280,0.789980538,Yes,242.7260274,392533.3333,0.9,0.9,0.9
5575,51-100,services,search engine,38907,81,suburban,18-34,Africa,mobile,Windows,Safari,379767,0.953355616,Yes,480.3333333,421963.3333,0.8,0.7,0.7
5576,<=50,retail,search engine,8591,45,suburban,18-34,Asia-Pacific,desktop,iOS,Safari,211022,0.91656004,Yes,190.9111111,234468.8889,0.9,0.9,0.7
5577,51-100,manufacturing,email,26098,27,urban,18-34,Africa,desktop,Android,Safari,372034,0.427783655,Yes,966.5925926,620056.6667,0.9,0.8,0.7
5578,100+,technology,social media,9714,43,urban,18-34,South America,tablet,iOS,Firefox,81687,0.712583822,Yes,225.9069767,81687,0.7,0.9,0.8
5579,100+,finance,influencer,48633,8,urban,18-34,Europe,desktop,Android,Safari,225716,0.155804195,Yes,6079.125,376193.3333,0.9,0.8,0.7
5580,<=50,finance,email,31121,12,suburban,35-54,Africa,tablet,iOS,Chrome,283825,0.075696093,Yes,2593.416667,315361.1111,0.7,0.9,0.9
5581,<=50,finance,email,32419,58,urban,35-54,South America,tablet,Android,Safari,338183,0.821050852,No,558.9482759,422728.75,0.7,0.8,0.7
5582,<=50,manufacturing,social media,34603,11,rural,35-54,Asia-Pacific,mobile,Android,Firefox,274756,0.695168036,Yes,3145.727273,392508.5714,0.8,0.8,0.8
5583,100+,services,influencer,9667,53,suburban,35-54,Africa,mobile,Windows,Safari,114040,0.907060928,Yes,182.3962264,126711.1111,0.8,0.7,0.7
5584,51-100,retail,social media,13457,49,urban,18-34,Europe,desktop,iOS,Safari,413832,0.914588072,Yes,274.6326531,413832,0.9,0.9,0.7
5585,<=50,e-commerce,email,13293,46,urban,55+,Africa,desktop,Android,Chrome,306245,0.347280354,Yes,288.9782609,510408.3333,0.9,0.8,0.9
5586,<=50,services,search engine,29238,17,urban,18-34,Asia-Pacific,mobile,iOS,Safari,380365,0.31864817,Yes,1719.882353,380365,0.8,0.9,0.7
5587,<=50,services,social media,28542,87,urban,55+,South America,desktop,Android,Firefox,29557,0.441900883,Yes,328.0689655,49261.66667,0.9,0.8,0.8
5588,<=50,manufacturing,social media,25357,20,rural,35-54,Africa,mobile,iOS,Firefox,326188,0.665682195,Yes,1267.85,465982.8571,0.8,0.9,0.8
5589,100+,e-commerce,search engine,31110,8,urban,18-34,Africa,mobile,Windows,Safari,265845,0.004989298,Yes,3888.75,265845,0.8,0.7,0.7
5590,51-100,e-commerce,influencer,40037,45,urban,18-34,North America,tablet,iOS,Chrome,263464,0.534611398,Yes,889.7111111,263464,0.7,0.9,0.9
5591,<=50,technology,influencer,23867,69,urban,55+,South America,mobile,iOS,Chrome,159919,0.019730899,Yes,345.8985507,266531.6667,0.8,0.9,0.9
5592,<=50,technology,social media,22597,69,urban,55+,North America,mobile,iOS,Firefox,4956,0.450674067,Yes,327.4927536,8260,0.8,0.9,0.8
5593,<=50,healthcare,search engine,16184,24,urban,55+,North America,tablet,iOS,Chrome,310995,0.082278684,Yes,674.3333333,518325,0.7,0.9,0.9
5594,100+,technology,social media,25813,85,urban,35-54,Asia-Pacific,tablet,Android,Safari,448549,0.562216858,Yes,303.6823529,373790.8333,0.7,0.8,0.7
5595,<=50,e-commerce,search engine,30482,7,rural,35-54,Asia-Pacific,tablet,Windows,Chrome,240229,0.31427444,Yes,4354.571429,343184.2857,0.7,0.7,0.9
5596,<=50,services,email,31157,23,urban,18-34,Europe,tablet,Android,Chrome,51064,0.47891428,Yes,1354.652174,51064,0.7,0.8,0.9
5597,<=50,e-commerce,search engine,47564,60,urban,35-54,South America,mobile,iOS,Firefox,330099,0.957694159,Yes,792.7333333,275082.5,0.8,0.9,0.8
5598,51-100,finance,social media,20660,45,urban,35-54,South America,mobile,iOS,Safari,164615,0.340968897,Yes,459.1111111,137179.1667,0.8,0.9,0.7
5599,51-100,healthcare,content marketing,19686,54,suburban,35-54,Asia-Pacific,mobile,Android,Firefox,311494,0.719283568,Yes,364.5555556,346104.4444,0.8,0.8,0.8
5600,51-100,services,influencer,43763,72,urban,35-54,Asia-Pacific,mobile,iOS,Chrome,185527,0.683294663,Yes,607.8194444,154605.8333,0.8,0.9,0.9
5601,<=50,services,social media,38337,21,urban,35-54,North America,mobile,Windows,Firefox,278725,0.868927347,Yes,1825.571429,232270.8333,0.8,0.7,0.8
5602,<=50,finance,search engine,29479,28,urban,55+,Asia-Pacific,mobile,iOS,Chrome,75383,0.334411379,Yes,1052.821429,125638.3333,0.8,0.9,0.9
5603,<=50,retail,search engine,39313,26,urban,55+,Africa,tablet,Windows,Firefox,93871,0.056077181,Yes,1512.038462,156451.6667,0.7,0.7,0.8
5604,51-100,finance,influencer,5908,49,urban,35-54,South America,mobile,iOS,Chrome,329040,0.970630673,Yes,120.5714286,411300,0.8,0.9,0.9
5605,<=50,services,social media,42230,62,rural,35-54,Europe,tablet,Windows,Firefox,246230,0.362357312,Yes,681.1290323,351757.1429,0.7,0.7,0.8
5606,<=50,services,content marketing,9083,30,urban,18-34,North America,tablet,Android,Chrome,476410,0.193740202,Yes,302.7666667,476410,0.7,0.8,0.9
5607,100+,finance,email,8340,49,rural,35-54,Africa,mobile,Android,Safari,200796,0.914101393,Yes,170.2040816,286851.4286,0.8,0.8,0.7
5608,100+,technology,content marketing,44715,27,urban,35-54,Asia-Pacific,tablet,iOS,Firefox,408964,0.190610635,Yes,1656.111111,340803.3333,0.7,0.9,0.8
5609,<=50,technology,email,36829,54,urban,35-54,Europe,mobile,iOS,Chrome,367338,0.528755929,Yes,682.0185185,306115,0.8,0.9,0.9
5610,<=50,retail,email,12039,72,urban,18-34,Asia-Pacific,desktop,Android,Chrome,203926,0.755501059,Yes,167.2083333,203926,0.9,0.8,0.9
5611,<=50,retail,social media,44880,22,rural,35-54,Africa,tablet,Windows,Safari,185104,0.731014926,Yes,2040,264434.2857,0.7,0.7,0.7
5612,51-100,healthcare,email,16410,46,urban,55+,Europe,desktop,Android,Chrome,315943,0.029465106,Yes,356.7391304,526571.6667,0.9,0.8,0.9
5613,100+,services,search engine,12155,27,urban,55+,Asia-Pacific,tablet,iOS,Firefox,83091,0.202437212,Yes,450.1851852,138485,0.7,0.9,0.8
5614,<=50,manufacturing,email,30589,58,urban,18-34,Africa,mobile,Android,Safari,305877,0.888493284,Yes,527.3965517,305877,0.8,0.8,0.7
5615,<=50,finance,email,44438,14,urban,18-34,Africa,mobile,Android,Firefox,118242,0.553180917,Yes,3174.142857,118242,0.8,0.8,0.8
5616,100+,services,influencer,42677,84,urban,55+,Europe,mobile,iOS,Firefox,412850,0.687220905,No,508.0595238,688083.3333,0.8,0.9,0.8
5617,100+,retail,influencer,13397,61,urban,18-34,Africa,mobile,iOS,Chrome,320942,0.402291572,Yes,219.6229508,320942,0.8,0.9,0.9
5618,<=50,healthcare,social media,17237,88,rural,35-54,Asia-Pacific,tablet,iOS,Chrome,486242,0.745203051,Yes,195.875,694631.4286,0.7,0.9,0.9
5619,<=50,finance,social media,39819,64,urban,55+,Europe,mobile,Android,Firefox,88488,0.289095252,Yes,622.171875,147480,0.8,0.8,0.8
5620,<=50,manufacturing,search engine,5002,11,urban,18-34,North America,desktop,Windows,Chrome,396579,0.232030742,Yes,454.7272727,396579,0.9,0.7,0.9
5621,<=50,manufacturing,influencer,5324,48,urban,55+,Africa,tablet,Android,Firefox,356187,0.997112075,Yes,110.9166667,593645,0.7,0.8,0.8
5622,100+,finance,content marketing,43902,36,urban,35-54,Asia-Pacific,desktop,Windows,Chrome,240497,0.157651754,No,1219.5,300621.25,0.9,0.7,0.9
5623,100+,finance,social media,21988,15,urban,55+,Europe,mobile,Windows,Firefox,345934,0.981360043,Yes,1465.866667,576556.6667,0.8,0.7,0.8
5624,51-100,healthcare,social media,26275,47,urban,55+,North America,mobile,Windows,Chrome,394261,0.926510001,Yes,559.0425532,657101.6667,0.8,0.7,0.9
5625,<=50,manufacturing,influencer,37061,57,urban,35-54,North America,mobile,iOS,Safari,484811,0.714675744,Yes,650.1929825,404009.1667,0.8,0.9,0.7
5626,100+,services,influencer,40890,63,rural,35-54,South America,tablet,iOS,Firefox,396268,0.581973105,Yes,649.047619,566097.1429,0.7,0.9,0.8
5627,<=50,technology,search engine,29360,79,urban,55+,South America,desktop,iOS,Chrome,8335,0.004529492,Yes,371.6455696,13891.66667,0.9,0.9,0.9
5628,<=50,finance,influencer,20829,67,urban,18-34,Europe,mobile,Windows,Safari,157507,0.635285883,Yes,310.880597,157507,0.8,0.7,0.7
5629,<=50,finance,email,24498,12,suburban,35-54,Africa,mobile,Windows,Firefox,441976,0.772411297,Yes,2041.5,491084.4444,0.8,0.7,0.8
5630,<=50,e-commerce,content marketing,16467,32,urban,18-34,Asia-Pacific,mobile,Windows,Safari,477500,0.732875635,Yes,514.59375,477500,0.8,0.7,0.7
5631,51-100,manufacturing,email,5346,80,urban,35-54,Africa,tablet,Android,Safari,50979,0.172064428,Yes,66.825,42482.5,0.7,0.8,0.7
5632,<=50,manufacturing,email,18369,12,urban,18-34,Asia-Pacific,tablet,Windows,Safari,406683,0.544533764,Yes,1530.75,406683,0.7,0.7,0.7
5633,<=50,finance,email,18997,59,urban,35-54,Asia-Pacific,mobile,iOS,Safari,349237,0.550197989,Yes,321.9830508,436546.25,0.8,0.9,0.7
5634,<=50,technology,social media,48518,67,suburban,35-54,South America,desktop,Android,Firefox,476270,0.652882416,Yes,724.1492537,529188.8889,0.9,0.8,0.8
5635,<=50,manufacturing,email,49349,39,suburban,35-54,South America,mobile,Windows,Firefox,129480,0.830945015,Yes,1265.358974,143866.6667,0.8,0.7,0.8
5636,<=50,e-commerce,social media,41211,51,rural,35-54,Africa,tablet,iOS,Firefox,371266,0.698230848,Yes,808.0588235,530380,0.7,0.9,0.8
5637,<=50,retail,influencer,29686,46,urban,35-54,Europe,mobile,Windows,Chrome,107489,0.141305709,No,645.3478261,89574.16667,0.8,0.7,0.9
5638,100+,e-commerce,content marketing,37790,30,rural,35-54,Asia-Pacific,desktop,iOS,Safari,393312,0.019030968,Yes,1259.666667,561874.2857,0.9,0.9,0.7
5639,<=50,finance,content marketing,25200,51,suburban,35-54,South America,tablet,iOS,Chrome,115356,0.136585323,Yes,494.1176471,128173.3333,0.7,0.9,0.9
5640,<=50,finance,email,15155,44,urban,55+,Europe,desktop,iOS,Safari,190274,0.040281954,No,344.4318182,317123.3333,0.9,0.9,0.7
5641,<=50,manufacturing,content marketing,18074,35,urban,35-54,South America,desktop,Windows,Chrome,204,0.436773341,No,516.4,170,0.9,0.7,0.9
5642,100+,manufacturing,social media,23091,85,rural,35-54,Asia-Pacific,mobile,iOS,Chrome,30795,0.283753198,Yes,271.6588235,43992.85714,0.8,0.9,0.9
5643,<=50,finance,influencer,49042,14,urban,35-54,North America,tablet,Windows,Firefox,28725,0.007309743,Yes,3503,35906.25,0.7,0.7,0.8
5644,<=50,services,email,11715,70,suburban,35-54,South America,tablet,iOS,Safari,458553,0.080278176,Yes,167.3571429,509503.3333,0.7,0.9,0.7
5645,<=50,services,search engine,43821,79,suburban,35-54,Europe,tablet,Windows,Firefox,462516,0.397542659,Yes,554.6962025,513906.6667,0.7,0.7,0.8
5646,<=50,finance,content marketing,25199,57,urban,35-54,Africa,desktop,Android,Chrome,238288,0.939761782,Yes,442.0877193,198573.3333,0.9,0.8,0.9
5647,<=50,finance,content marketing,30322,81,suburban,35-54,Africa,tablet,iOS,Chrome,445370,0.994798775,Yes,374.345679,494855.5556,0.7,0.9,0.9
5648,51-100,finance,email,5514,12,suburban,35-54,Asia-Pacific,desktop,Windows,Firefox,176777,0.050120395,Yes,459.5,196418.8889,0.9,0.7,0.8
5649,51-100,services,content marketing,8039,53,urban,35-54,North America,tablet,Windows,Firefox,453339,0.830580097,Yes,151.6792453,566673.75,0.7,0.7,0.8
5650,<=50,e-commerce,content marketing,10861,55,urban,35-54,South America,mobile,Windows,Firefox,16127,0.480257774,Yes,197.4727273,20158.75,0.8,0.7,0.8
5651,51-100,e-commerce,search engine,23725,82,urban,35-54,South America,desktop,iOS,Firefox,198762,0.621041899,Yes,289.3292683,165635,0.9,0.9,0.8
5652,51-100,services,social media,44104,38,suburban,35-54,North America,mobile,Android,Firefox,240645,0.505969203,Yes,1160.631579,267383.3333,0.8,0.8,0.8
5653,<=50,finance,email,41130,60,rural,35-54,Asia-Pacific,mobile,iOS,Safari,183013,0.924506911,Yes,685.5,261447.1429,0.8,0.9,0.7
5654,<=50,services,email,41258,42,urban,18-34,Asia-Pacific,mobile,iOS,Safari,96399,0.478484856,Yes,982.3333333,96399,0.8,0.9,0.7
5655,<=50,healthcare,search engine,35691,25,urban,35-54,Europe,mobile,Android,Firefox,156965,0.167972977,No,1427.64,130804.1667,0.8,0.8,0.8
5656,<=50,services,search engine,29532,43,rural,35-54,Europe,desktop,Android,Safari,330489,0.779853233,Yes,686.7906977,472127.1429,0.9,0.8,0.7
5657,51-100,manufacturing,social media,42935,23,urban,35-54,Europe,tablet,Android,Safari,438301,0.513774534,Yes,1866.73913,547876.25,0.7,0.8,0.7
5658,100+,finance,influencer,8178,86,urban,18-34,Asia-Pacific,desktop,iOS,Chrome,102747,0.117068933,Yes,95.09302326,102747,0.9,0.9,0.9
5659,100+,services,email,28815,22,rural,35-54,South America,mobile,Android,Safari,462820,0.461592271,Yes,1309.772727,661171.4286,0.8,0.8,0.7
5660,51-100,manufacturing,content marketing,24708,64,rural,35-54,Africa,mobile,Android,Safari,263877,0.687394829,Yes,386.0625,376967.1429,0.8,0.8,0.7
5661,<=50,services,social media,31138,50,suburban,35-54,Asia-Pacific,tablet,Android,Chrome,336008,0.295837929,Yes,622.76,373342.2222,0.7,0.8,0.9
5662,<=50,e-commerce,email,22928,74,urban,35-54,North America,mobile,iOS,Firefox,292252,0.91197337,Yes,309.8378378,243543.3333,0.8,0.9,0.8
5663,100+,manufacturing,social media,27235,55,urban,35-54,Africa,desktop,Android,Safari,154350,0.849958185,Yes,495.1818182,128625,0.9,0.8,0.7
5664,<=50,manufacturing,influencer,49189,57,urban,35-54,Asia-Pacific,desktop,iOS,Chrome,283296,0.567894932,Yes,862.9649123,354120,0.9,0.9,0.9
5665,51-100,technology,email,30101,11,urban,55+,Asia-Pacific,desktop,Android,Firefox,239678,0.054372073,Yes,2736.454545,399463.3333,0.9,0.8,0.8
